states,Transaction_Year,Transaction_Count,Transaction_Amount
Bihar,2019,1129246,1764430308
Bihar,2019,1092261,2283531751
Bihar,2019,1059279,2585981570
Bihar,2019,1039542,2265346427
Bihar,2020,15560992,39935619593
Bihar,2020,2083611,4863182775
Bihar,2020,1671939,4068019842
Bihar,2020,1524983,2986729749
Bihar,2020,1495660,3918107336
Bihar,2020,1296525,3181062830
Bihar,2020,1271446,3110551571
Bihar,2020,1264352,3304637933
Bihar,2020,1233758,2987274106
Bihar,2020,1177251,2609194508
Bihar,2020,13807801,37859920785
Bihar,2020,2572251,5903193156
Bihar,2020,2357758,5443836316
Bihar,2020,1972685,4100072381
Bihar,2020,1947807,4653237699
Bihar,2020,1777506,4146168147
Bihar,2020,1660540,3932060944
Bihar,2020,1590231,3305092760
Bihar,2020,1561760,3998834365
Bihar,2020,1536299,3614031763
Bihar,2020,20716631,53687192630
Bihar,2020,3476178,8200376319
Bihar,2020,3014805,7082795603
Bihar,2020,2533169,5418904172
Bihar,2020,2378853,5502534112
Bihar,2020,2323627,5614591300
Bihar,2020,2291210,5919155398
Bihar,2020,2269399,5255815898
Bihar,2020,2089459,4722794813
Bihar,2020,2036376,4585312142
Bihar,2020,24443301,59562106826
Bihar,2020,4970912,12202451466
Bihar,2020,4295258,11303073256
Bihar,2020,3671183,8039045790
Bihar,2020,3371688,8381284791
Bihar,2020,3297598,8213612835
Bihar,2020,3212814,8105523399
Bihar,2020,3186771,7973001812
Bihar,2020,2991335,7190986202
Bihar,2020,2923089,7277805274
Bihar,2021,41272981,88998693556
Bihar,2021,5221017,13070944463
Bihar,2021,4379932,11804741355
Bihar,2021,3790466,8943163048
Bihar,2021,3729907,8757585232
Bihar,2021,3456999,8967471837
Bihar,2021,3418382,9047860514
Bihar,2021,3251471,8809359759
Bihar,2021,3020459,7424026781
Bihar,2021,2833659,7326852419
Bihar,2021,53400850,1.14936E+11
Bihar,2021,6872504,17019791091
Bihar,2021,6300129,15889825388
Bihar,2021,5068435,11733711173
Bihar,2021,4739297,11767784405
Bihar,2021,4732185,11427447209
Bihar,2021,4705097,11418849549
Bihar,2021,4695466,11634612115
Bihar,2021,4672176,11234841878
Bihar,2021,4392087,10815034969
Bihar,2021,65085179,1.20378E+11
Bihar,2021,8663460,19088505214
Bihar,2021,7528149,17061553144
Bihar,2021,6975763,14555326813
Bihar,2021,6299248,12979510130
Bihar,2021,5929649,12593071266
Bihar,2021,5791524,12557911471
Bihar,2021,5626291,12052580759
Bihar,2021,5236281,11442243635
Bihar,2021,4909074,10653230755
Bihar,2021,81765610,1.51293E+11
Bihar,2021,11287438,25294883683
Bihar,2021,9979391,22867973831
Bihar,2021,9398007,20337077707
Bihar,2021,8447521,17306243346
Bihar,2021,7707242,16641218690
Bihar,2021,7557978,16286679058
Bihar,2021,7502523,16126372900
Bihar,2021,7114778,15424171781
Bihar,2021,6615773,15141561808
Bihar,2022,91217400,1.70739E+11
Bihar,2022,12910258,29225131277
Bihar,2022,11934864,27143934069
Bihar,2022,10720865,22973497585
Bihar,2022,10073459,20799502005
Bihar,2022,9265237,20305406431
Bihar,2022,9087772,20921479271
Bihar,2022,8600500,18524507493
Bihar,2022,8110120,18147098699
Bihar,2022,7761464,17165083851
Bihar,2022,119754430,2.15949E+11
Bihar,2022,16060062,35870055221
Bihar,2022,14735078,32099286218
Bihar,2022,13606084,27138540976
Bihar,2022,13494216,28063144037
Bihar,2022,10986567,25092417405
Bihar,2022,10725196,23025583344
Bihar,2022,10647366,22189359146
Bihar,2022,9968959,22075739376
Bihar,2022,9889577,21758789746
Bihar,2022,188665398,2.9886E+11
Bihar,2022,16912765,33481627797
Bihar,2022,14515173,28167506673
Bihar,2022,12531008,23600501220
Bihar,2022,12134163,22642688424
Bihar,2022,11723439,21455732877
Bihar,2022,11189071,23491978227
Bihar,2022,10802033,20973427432
Bihar,2022,10324556,19863946497
Bihar,2022,9999220,19516793345
Bihar,2022,217434851,3.52394E+11
Bihar,2022,19272446,36872763823
Bihar,2022,19056253,37684755617
Bihar,2022,14024331,28395718045
Bihar,2022,13798685,25203288881
Bihar,2022,13791757,26710050303
Bihar,2022,13468090,26133475409
Bihar,2022,13239614,25127091204
Bihar,2022,12545809,23814034851
Bihar,2022,12408052,23745856585
chandigarh,2018,381895,613435420.9
chandigarh,2018,479084,961223261.7
chandigarh,2018,616936,1369354448
chandigarh,2018,905116,2032591592
chandigarh,2019,1274476,2396032050
chandigarh,2019,1252470,2693116099
chandigarh,2019,1506543,3269682088
chandigarh,2019,1850915,4152513818
chandigarh,2020,2262511,5126453070
chandigarh,2020,1528010,3847015730
chandigarh,2020,2158086,5089809353
chandigarh,2020,2912716,6146762901
chandigarh,2021,3970237,7596420860
chandigarh,2021,4417547,8417673940
chandigarh,2021,6649378,11815883005
chandigarh,2021,7898903,14373583511
chandigarh,2022,8600491,15174991550
chandigarh,2022,10772489,17283500158
chandigarh,2022,13478173,20559757737
chandigarh,2022,17904840,27879754567
Chandigarh,2018,323570,474633363.9
Chandigarh,2018,226774,274435199.8
Chandigarh,2018,219761,223984259.5
Chandigarh,2018,158509,169865045.9
Chandigarh,2018,133135,140463994.7
Chandigarh,2018,93345,99366683.14
Chandigarh,2018,73040,79830832.05
Chandigarh,2018,68251,77822921.04
Chandigarh,2018,64238,69201346.07
Chandigarh,2018,61987,55455251.91
Chandigarh,2018,470127,841704574.3
Chandigarh,2018,402022,565626317.4
Chandigarh,2018,302345,466514532.1
Chandigarh,2018,227499,324449553.3
Chandigarh,2018,190903,269228922.8
Chandigarh,2018,138391,211036250
Chandigarh,2018,118132,152826147.2
Chandigarh,2018,94260,156057826.5
Chandigarh,2018,93218,124507011.7
Chandigarh,2018,92920,133808358.2
Chandigarh,2018,659871,1235190304
Chandigarh,2018,544027,761781545.7
Chandigarh,2018,397408,670651315.7
Chandigarh,2018,335751,498127861.8
Chandigarh,2018,263831,410153295.3
Chandigarh,2018,184852,293436194.6
Chandigarh,2018,154856,234428137.1
Chandigarh,2018,127539,204693993
Chandigarh,2018,125671,199853879.4
Chandigarh,2018,123129,222467433.7
Chandigarh,2018,891868,1740861108
Chandigarh,2018,669790,1023380163
Chandigarh,2018,529904,944287367.6
Chandigarh,2018,471373,730446431.9
Chandigarh,2018,371009,609355216.1
Chandigarh,2018,270387,480365449.4
Chandigarh,2018,204099,352901504.8
Chandigarh,2018,190033,295982106.4
Chandigarh,2018,178873,297166565.8
Chandigarh,2018,174043,354179706.5
Chandigarh,2019,1847370,2956050312
Chandigarh,2019,1008156,1453318462
Chandigarh,2019,772956,1002709901
Chandigarh,2019,760633,1049002077
Chandigarh,2019,487271,806661077.7
Chandigarh,2019,372554,577233813.8
Chandigarh,2019,247733,400107405.4
Chandigarh,2019,241579,389323840.8
Chandigarh,2019,227723,429088362
Chandigarh,2019,195292,369728146.2
Chandigarh,2019,3068366,5288462569
Chandigarh,2019,1547551,2380514730
Chandigarh,2019,845039,1454675924
Chandigarh,2019,559574,924458855.5
Chandigarh,2019,431031,837453321.4
Chandigarh,2019,333692,647738439.6
Chandigarh,2019,254329,483937834.9
Chandigarh,2019,221143,425860968.6
Chandigarh,2019,217707,486013730.9
Chandigarh,2019,186376,391467746.3
Chandigarh,2019,3977297,6485603479
Chandigarh,2019,2023250,2714043340
Chandigarh,2019,998165,1661024493
Chandigarh,2019,796397,1162313123
Chandigarh,2019,551609,927881426.8
Chandigarh,2019,423953,720041271.9
Chandigarh,2019,347908,543905597
Chandigarh,2019,293050,535846373.9
Chandigarh,2019,290500,476320269.7
Chandigarh,2019,245614,451812545.5
Chandigarh,2019,5644383,9527539916
Chandigarh,2019,2628735,3617557460
Chandigarh,2019,1367178,2176560886
Chandigarh,2019,869528,1362422000
Chandigarh,2019,727666,1244726771
Chandigarh,2019,579614,1007648572
Chandigarh,2019,445558,711713323.6
Chandigarh,2019,398053,730934546.7
Chandigarh,2019,372076,645723475.1
Chandigarh,2019,320354,610936099.5
Chandigarh,2020,7165357,12890786407
Chandigarh,2020,2720717,3703033692
Chandigarh,2020,1626602,2606579320
Chandigarh,2020,931656,1488048447
Chandigarh,2020,853049,1441862103
Chandigarh,2020,718120,1166839868
Chandigarh,2020,530737,829638269.6
Chandigarh,2020,471783,825221523.2
Chandigarh,2020,458451,758990785.3
Chandigarh,2020,395381,712257295.6
Chandigarh,2020,4506567,8132937028
Chandigarh,2020,2269659,3224351700
Chandigarh,2020,1317592,2187204544
Chandigarh,2020,1248433,2013421604
Chandigarh,2020,1086995,1795114178
Chandigarh,2020,944646,1508035673
Chandigarh,2020,673472,1115085386
Chandigarh,2020,633348,1023037088
Chandigarh,2020,554707,987188501
Chandigarh,2020,533916,943051720.6
Chandigarh,2020,6042530,10684762115
Chandigarh,2020,3050549,4422630206
Chandigarh,2020,1745292,2896159001
Chandigarh,2020,1514440,2490630273
Chandigarh,2020,1433072,2458680205
Chandigarh,2020,1244497,2009501715
Chandigarh,2020,877383,1486830890
Chandigarh,2020,771002,1235479975
Chandigarh,2020,711477,1292683805
Chandigarh,2020,707337,1327658513
Chandigarh,2020,8570997,14747848599
Chandigarh,2020,4913427,7302773369
Chandigarh,2020,2837963,4829260317
Chandigarh,2020,2192318,3743676245
Chandigarh,2020,2064164,3637725481
Chandigarh,2020,1984429,3184943428
Chandigarh,2020,1290120,2254466253
Chandigarh,2020,1086420,2064653404
Chandigarh,2020,1079166,1896871502
Chandigarh,2020,1034749,1951224040
Chandigarh,2021,10625343,17249749779
Chandigarh,2021,5455260,7697855740
Chandigarh,2021,3400745,5548981181
Chandigarh,2021,2237748,4086540675
Chandigarh,2021,2237708,4233022687
Chandigarh,2021,2152362,3547673113
Chandigarh,2021,1390205,2509162849
Chandigarh,2021,1195343,2299690489
Chandigarh,2021,1102370,2084677638
Chandigarh,2021,1084511,2220399814
Chandigarh,2021,10882417,18678914879
Chandigarh,2021,5360198,8406607059
Chandigarh,2021,3617926,6128946520
Chandigarh,2021,2835495,4781785298
Chandigarh,2021,2634959,4606676922
Chandigarh,2021,2556656,4078628168
Chandigarh,2021,1698948,3047951973
Chandigarh,2021,1461126,2578930313
Chandigarh,2021,1375779,2609044564
Chandigarh,2021,1332917,2575596438
Chandigarh,2021,17276668,26769245296
Chandigarh,2021,8289193,11563387669
Chandigarh,2021,5603933,8478327761
Chandigarh,2021,3691134,6044129725
Chandigarh,2021,3676121,6178904603
Chandigarh,2021,3562384,5269832116
Chandigarh,2021,2353407,3963184198
Chandigarh,2021,2006253,3418441123
Chandigarh,2021,1923490,3285959112
Chandigarh,2021,1814073,3248154697
Chandigarh,2021,23353982,36279287405
Chandigarh,2021,10300130,14816073916
Chandigarh,2021,7784221,11326296355
Chandigarh,2021,4987956,8118529782
Chandigarh,2021,4813732,6967488786
Chandigarh,2021,4713652,7509616301
Chandigarh,2021,2897306,4944916181
Chandigarh,2021,2774724,4648918491
Chandigarh,2021,2428335,4125753410
Chandigarh,2021,2324300,4025481737
Chandigarh,2022,25836062,39990361269
Chandigarh,2022,11345594,16423362101
Chandigarh,2022,9081044,13169861328
Chandigarh,2022,5959088,9885641555
Chandigarh,2022,5626866,8306489271
Chandigarh,2022,5495226,8737068868
Chandigarh,2022,3505850,6015130525
Chandigarh,2022,3182242,5281342197
Chandigarh,2022,2925957,5025353758
Chandigarh,2022,2788159,5020017743
Chandigarh,2022,31131873,46778811057
Chandigarh,2022,13554254,19339415904
Chandigarh,2022,11026765,15470182616
Chandigarh,2022,6953143,10866819292
Chandigarh,2022,6482877,9217368564
Chandigarh,2022,6418156,9565720454
Chandigarh,2022,4284921,7037763266
Chandigarh,2022,3814390,6107066838
Chandigarh,2022,3518514,5665773485
Chandigarh,2022,3288014,5542158574
Chandigarh,2022,40322093,55869046982
Chandigarh,2022,40201479,51553772130
Chandigarh,2022,13659373,17597668488
Chandigarh,2022,7689276,10922658446
Chandigarh,2022,6608931,8648711541
Chandigarh,2022,6191246,8376914110
Chandigarh,2022,4236901,6526559476
Chandigarh,2022,3792643,5461550646
Chandigarh,2022,3762924,5443547309
Chandigarh,2022,3300018,5221786625
Chandigarh,2022,48523671,64247502275
Chandigarh,2022,38862259,55662404886
Chandigarh,2022,16252139,21208051820
Chandigarh,2022,8475730,11974795199
Chandigarh,2022,7598691,9998923127
Chandigarh,2022,7194881,9873971005
Chandigarh,2022,6195224,9255085938
Chandigarh,2022,4723545,7027700031
Chandigarh,2022,4530080,6525605230
Chandigarh,2022,3890208,6294827910
Dadra and Nagar Haveli and Daman and Diu,2018,92738,105807098.8
Dadra and Nagar Haveli and Daman and Diu,2018,50218,63416803.35
Dadra and Nagar Haveli and Daman and Diu,2018,5593,6434481.929
Dadra and Nagar Haveli and Daman and Diu,2018,128642,186926842.5
Dadra and Nagar Haveli and Daman and Diu,2018,67705,104407321.9
Dadra and Nagar Haveli and Daman and Diu,2018,6279,10736607.18
Dadra and Nagar Haveli and Daman and Diu,2018,177851,273261425.2
Dadra and Nagar Haveli and Daman and Diu,2018,104637,160593811.8
Dadra and Nagar Haveli and Daman and Diu,2018,7087,13784358.66
Dadra and Nagar Haveli and Daman and Diu,2018,247575,399434283.4
Dadra and Nagar Haveli and Daman and Diu,2018,147005,240064159.1
Dadra and Nagar Haveli and Daman and Diu,2018,9502,19252174.32
Dadra and Nagar Haveli and Daman and Diu,2019,386213,505553450.5
Dadra and Nagar Haveli and Daman and Diu,2019,259564,315877185.5
Dadra and Nagar Haveli and Daman and Diu,2019,16037,21939140.02
Dadra and Nagar Haveli and Daman and Diu,2019,276573,465450284.9
Dadra and Nagar Haveli and Daman and Diu,2019,183953,303607607.8
Dadra and Nagar Haveli and Daman and Diu,2019,29130,55383383.85
Dadra and Nagar Haveli and Daman and Diu,2019,385688,579621876.8
Dadra and Nagar Haveli and Daman and Diu,2019,235860,348909463.5
Dadra and Nagar Haveli and Daman and Diu,2019,17203,32940133.54
Dadra and Nagar Haveli and Daman and Diu,2019,465412,736360098
Dadra and Nagar Haveli and Daman and Diu,2019,282085,443588793.9
Dadra and Nagar Haveli and Daman and Diu,2019,21474,46692370.13
Dadra and Nagar Haveli and Daman and Diu,2020,535805,813878312.4
Dadra and Nagar Haveli and Daman and Diu,2020,318808,482278970.3
Dadra and Nagar Haveli and Daman and Diu,2020,23966,46606086.66
Dadra and Nagar Haveli and Daman and Diu,2020,607115,819008453.1
Dadra and Nagar Haveli and Daman and Diu,2020,342171,440492998.6
Dadra and Nagar Haveli and Daman and Diu,2020,23866,42875002.2
Dadra and Nagar Haveli and Daman and Diu,2020,735433,1113115462
Dadra and Nagar Haveli and Daman and Diu,2020,376291,584809492.9
Dadra and Nagar Haveli and Daman and Diu,2020,26588,51864159.7
Dadra and Nagar Haveli and Daman and Diu,2020,1178976,1683480022
Dadra and Nagar Haveli and Daman and Diu,2020,596994,921372876.4
Dadra and Nagar Haveli and Daman and Diu,2020,41821,95658202.77
Dadra and Nagar Haveli and Daman and Diu,2021,1218428,1825446564
Dadra and Nagar Haveli and Daman and Diu,2021,664208,1043765963
Dadra and Nagar Haveli and Daman and Diu,2021,42608,96420384.49
Dadra and Nagar Haveli and Daman and Diu,2021,1350893,1981679667
Dadra and Nagar Haveli and Daman and Diu,2021,733176,1074079574
Dadra and Nagar Haveli and Daman and Diu,2021,41014,101909220.7
Dadra and Nagar Haveli and Daman and Diu,2021,1979522,2673225036
Dadra and Nagar Haveli and Daman and Diu,2021,1083689,1475259765
Dadra and Nagar Haveli and Daman and Diu,2021,66259,157454301.3
Dadra and Nagar Haveli and Daman and Diu,2021,2651530,3463923579
Dadra and Nagar Haveli and Daman and Diu,2021,1417153,1895788566
Dadra and Nagar Haveli and Daman and Diu,2021,88402,206127240.6
Dadra and Nagar Haveli and Daman and Diu,2022,3078173,3954838129
Dadra and Nagar Haveli and Daman and Diu,2022,1629797,2068807150
Dadra and Nagar Haveli and Daman and Diu,2022,94833,213403088
Dadra and Nagar Haveli and Daman and Diu,2022,3705529,4384666145
Dadra and Nagar Haveli and Daman and Diu,2022,1923407,2321672075
Dadra and Nagar Haveli and Daman and Diu,2022,130835,288821560.5
Dadra and Nagar Haveli and Daman and Diu,2022,3999361,4602085602
Dadra and Nagar Haveli and Daman and Diu,2022,2317701,2638822275
Dadra and Nagar Haveli and Daman and Diu,2022,148559,279739482
Dadra and Nagar Haveli and Daman and Diu,2022,4689855,5134034950
Dadra and Nagar Haveli and Daman and Diu,2022,2344860,2629286286
Dadra and Nagar Haveli and Daman and Diu,2022,154870,296319509.7
Delhi,2018,2997714,4312145216
Delhi,2018,883737,1478916789
Delhi,2018,562694,929543692.8
Delhi,2018,545129,966855137
Delhi,2018,387431,614242861.1
Delhi,2018,361539,574580634.3
Delhi,2018,357904,594248348.4
Delhi,2018,334361,597143870.5
Delhi,2018,318199,555900155.5
Delhi,2018,193886,326458215.4
Delhi,2018,3589206,6223466821
Delhi,2018,1177251,2387389847
Delhi,2018,785457,1588935316
Delhi,2018,767547,1466216714
Delhi,2018,575888,1041767877
Delhi,2018,517958,975252185.7
Delhi,2018,513003,979271408.8
Delhi,2018,504193,925784169.7
Delhi,2018,440508,903268239.1
Delhi,2018,272663,533105673.6
Delhi,2018,8165361,10515884583
Delhi,2018,2022950,3481996396
Delhi,2018,1402787,2408205061
Delhi,2018,1321135,2190894941
Delhi,2018,1071877,1611349651
Delhi,2018,1009436,1501908121
Delhi,2018,990369,1384933230
Delhi,2018,955698,1471064055
Delhi,2018,789269,1374843120
Delhi,2018,481819,805520386.6
Delhi,2018,9373395,13878492766
Delhi,2018,3230268,5091082008
Delhi,2018,2678986,3650604508
Delhi,2018,2675009,3473400560
Delhi,2018,2221592,2514145475
Delhi,2018,2073615,2113753354
Delhi,2018,1864549,2189129077
Delhi,2018,1769675,2243831444
Delhi,2018,1535302,2165326034
Delhi,2018,987533,1305320182
Delhi,2019,12885975,16258175801
Delhi,2019,10000765,13939472235
Delhi,2019,4177871,4783209116
Delhi,2019,3962949,5022146273
Delhi,2019,3074036,2994257491
Delhi,2019,3030848,3421611241
Delhi,2019,2571440,2944578122
Delhi,2019,2528129,2919441274
Delhi,2019,2287011,2903464344
Delhi,2019,1402956,1800644588
Delhi,2019,23313548,36146671718
Delhi,2019,8821530,12827351678
Delhi,2019,4273168,5964570041
Delhi,2019,4093477,5354348696
Delhi,2019,3157212,3432947911
Delhi,2019,3032525,3903083209
Delhi,2019,2809313,3393506108
Delhi,2019,2646708,3429942979
Delhi,2019,2441752,3375124289
Delhi,2019,1439856,2125041675
Delhi,2019,24687138,43288057342
Delhi,2019,10383905,15911065631
Delhi,2019,5923192,8122173371
Delhi,2019,5633818,7118731075
Delhi,2019,4260289,4563965029
Delhi,2019,4067756,4543363284
Delhi,2019,4036365,5327025173
Delhi,2019,3597191,4566145276
Delhi,2019,3392924,4564338750
Delhi,2019,1929681,2840221013
Delhi,2019,29048107,54398427888
Delhi,2019,13130548,21110784971
Delhi,2019,6541869,9822841229
Delhi,2019,6387755,8697135103
Delhi,2019,4787770,5518543582
Delhi,2019,4672501,5360121273
Delhi,2019,4376687,6492920778
Delhi,2019,3982235,5440162132
Delhi,2019,3796919,5538272503
Delhi,2019,2149197,3597910765
Delhi,2020,24757650,41219414205
Delhi,2020,17899322,34941263526
Delhi,2020,6627571,10519670849
Delhi,2020,6523345,9238065831
Delhi,2020,4783041,5861493191
Delhi,2020,4578729,5702232003
Delhi,2020,4394010,7009463342
Delhi,2020,4134350,5959728046
Delhi,2020,3956004,6031191820
Delhi,2020,2148023,3847703306
Delhi,2020,17641823,30418597739
Delhi,2020,13713658,27033383046
Delhi,2020,5753319,8981471481
Delhi,2020,5215263,7084670453
Delhi,2020,4270005,6452332763
Delhi,2020,4193591,6168338439
Delhi,2020,4005780,5059627017
Delhi,2020,3631140,4698622938
Delhi,2020,3462809,5258808051
Delhi,2020,2229412,3393429629
Delhi,2020,32203761,61527717934
Delhi,2020,17268250,34516772051
Delhi,2020,8231034,14963814239
Delhi,2020,7402382,11175362188
